1751504886060|2|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|select version()|select version()
1751505754891|0|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists user_role cascade|drop table if exists user_role cascade
1751505754892|0|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists users cascade|drop table if exists users cascade
1751505755094|198|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table common_code (cate1 integer, cate2 integer, cate3 integer, code_id integer generated by default as identity, folder_yn varchar(1), use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), code_type varchar(20), code varchar(255), description varchar(255), display_name varchar(255) not null, primary key (code_id))|create table common_code (cate1 integer, cate2 integer, cate3 integer, code_id integer generated by default as identity, folder_yn varchar(1), use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), code_type varchar(20), code varchar(255), description varchar(255), display_name varchar(255) not null, primary key (code_id))
1751505755196|102|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table consumer_site (create_at timestamp(6), update_at timestamp(6), site_id uuid not null, contact varchar(100), site_name varchar(100), address text, primary key (site_id))|create table consumer_site (create_at timestamp(6), update_at timestamp(6), site_id uuid not null, contact varchar(100), site_name varchar(100), address text, primary key (site_id))
1751505755396|198|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table menu (depth integer not null, menu_id integer generated by default as identity, parent_id integer, sort_order integer not null, use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), component varchar(255), menu_code varchar(255) not null unique, menu_name varchar(255) not null, path varchar(255), primary key (menu_id))|create table menu (depth integer not null, menu_id integer generated by default as identity, parent_id integer, sort_order integer not null, use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), component varchar(255), menu_code varchar(255) not null unique, menu_name varchar(255) not null, path varchar(255), primary key (menu_id))
1751505755497|101|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table role (role_id integer generated by default as identity, created_at timestamp(6), updated_at timestamp(6), description varchar(255), role_name varchar(255) not null, primary key (role_id))|create table role (role_id integer generated by default as identity, created_at timestamp(6), updated_at timestamp(6), description varchar(255), role_name varchar(255) not null, primary key (role_id))
1751505755594|96|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table role_menu (menu_id integer not null, role_id integer not null, primary key (menu_id, role_id))|create table role_menu (menu_id integer not null, role_id integer not null, primary key (menu_id, role_id))
1751505755695|99|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table user_role (role_id integer not null, user_id uuid not null, primary key (role_id, user_id))|create table user_role (role_id integer not null, user_id uuid not null, primary key (role_id, user_id))
1751505755800|104|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table users (created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, del_yn varchar(255), password varchar(255) not null, user_name varchar(255) not null unique, primary key (user_id))|create table users (created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, del_yn varchar(255), password varchar(255) not null, user_name varchar(255) not null unique, primary key (user_id))
1751505755897|97|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists menu add constraint FKgeupubdqncc1lpgf2cn4fqwbc foreign key (parent_id) references menu|alter table if exists menu add constraint FKgeupubdqncc1lpgf2cn4fqwbc foreign key (parent_id) references menu
1751505755994|96|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu add constraint FKfg4e2mb2318tph615gh44ll3 foreign key (menu_id) references menu|alter table if exists role_menu add constraint FKfg4e2mb2318tph615gh44ll3 foreign key (menu_id) references menu
1751505756092|97|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu add constraint FKqyvxw2gg2qk0wld3bqfcb58vq foreign key (role_id) references role|alter table if exists role_menu add constraint FKqyvxw2gg2qk0wld3bqfcb58vq foreign key (role_id) references role
1751505756294|201|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role add constraint FKa68196081fvovjhkek5m97n3y foreign key (role_id) references role|alter table if exists user_role add constraint FKa68196081fvovjhkek5m97n3y foreign key (role_id) references role
1751505756485|189|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role add constraint FKj345gk1bovqvfame88rcx7yyx foreign key (user_id) references users|alter table if exists user_role add constraint FKj345gk1bovqvfame88rcx7yyx foreign key (user_id) references users
1751506030000|0|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|select version()|select version()
1751506030068|0|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|set client_min_messages = WARNING|set client_min_messages = WARNING
1751506030096|27|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists menu drop constraint if exists FKgeupubdqncc1lpgf2cn4fqwbc|alter table if exists menu drop constraint if exists FKgeupubdqncc1lpgf2cn4fqwbc
1751506030100|3|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu drop constraint if exists FKfg4e2mb2318tph615gh44ll3|alter table if exists role_menu drop constraint if exists FKfg4e2mb2318tph615gh44ll3
1751506030104|3|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu drop constraint if exists FKqyvxw2gg2qk0wld3bqfcb58vq|alter table if exists role_menu drop constraint if exists FKqyvxw2gg2qk0wld3bqfcb58vq
1751506030197|92|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role drop constraint if exists FKa68196081fvovjhkek5m97n3y|alter table if exists user_role drop constraint if exists FKa68196081fvovjhkek5m97n3y
1751506030293|96|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role drop constraint if exists FKj345gk1bovqvfame88rcx7yyx|alter table if exists user_role drop constraint if exists FKj345gk1bovqvfame88rcx7yyx
1751506030398|104|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists common_code cascade|drop table if exists common_code cascade
1751506030404|5|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists consumer_site cascade|drop table if exists consumer_site cascade
1751506030573|169|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists menu cascade|drop table if exists menu cascade
1751506030685|111|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists role cascade|drop table if exists role cascade
1751506030695|9|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists role_menu cascade|drop table if exists role_menu cascade
1751506030701|6|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists user_role cascade|drop table if exists user_role cascade
1751506030786|84|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists users cascade|drop table if exists users cascade
1751506031003|216|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table common_code (cate1 integer, cate2 integer, cate3 integer, code_id integer generated by default as identity, folder_yn varchar(1), use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), code_type varchar(20), code varchar(255), description varchar(255), display_name varchar(255) not null, primary key (code_id))|create table common_code (cate1 integer, cate2 integer, cate3 integer, code_id integer generated by default as identity, folder_yn varchar(1), use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), code_type varchar(20), code varchar(255), description varchar(255), display_name varchar(255) not null, primary key (code_id))
1751506031107|103|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table consumer_site (create_at timestamp(6), update_at timestamp(6), site_id uuid not null, contact varchar(100), site_name varchar(100), address text, primary key (site_id))|create table consumer_site (create_at timestamp(6), update_at timestamp(6), site_id uuid not null, contact varchar(100), site_name varchar(100), address text, primary key (site_id))
1751506031394|286|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table menu (depth integer not null, menu_id integer generated by default as identity, parent_id integer, sort_order integer not null, use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), component varchar(255), menu_code varchar(255) not null unique, menu_name varchar(255) not null, path varchar(255), primary key (menu_id))|create table menu (depth integer not null, menu_id integer generated by default as identity, parent_id integer, sort_order integer not null, use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), component varchar(255), menu_code varchar(255) not null unique, menu_name varchar(255) not null, path varchar(255), primary key (menu_id))
1751506031594|200|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table role (role_id integer generated by default as identity, created_at timestamp(6), updated_at timestamp(6), description varchar(255), role_name varchar(255) not null, primary key (role_id))|create table role (role_id integer generated by default as identity, created_at timestamp(6), updated_at timestamp(6), description varchar(255), role_name varchar(255) not null, primary key (role_id))
1751506031600|5|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table role_menu (menu_id integer not null, role_id integer not null, primary key (menu_id, role_id))|create table role_menu (menu_id integer not null, role_id integer not null, primary key (menu_id, role_id))
1751506031697|95|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table user_role (role_id integer not null, user_id uuid not null, primary key (role_id, user_id))|create table user_role (role_id integer not null, user_id uuid not null, primary key (role_id, user_id))
1751506031802|105|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table users (created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, del_yn varchar(255), password varchar(255) not null, user_name varchar(255) not null unique, primary key (user_id))|create table users (created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, del_yn varchar(255), password varchar(255) not null, user_name varchar(255) not null unique, primary key (user_id))
1751506031897|94|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists menu add constraint FKgeupubdqncc1lpgf2cn4fqwbc foreign key (parent_id) references menu|alter table if exists menu add constraint FKgeupubdqncc1lpgf2cn4fqwbc foreign key (parent_id) references menu
1751506031996|98|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu add constraint FKfg4e2mb2318tph615gh44ll3 foreign key (menu_id) references menu|alter table if exists role_menu add constraint FKfg4e2mb2318tph615gh44ll3 foreign key (menu_id) references menu
1751506032093|97|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu add constraint FKqyvxw2gg2qk0wld3bqfcb58vq foreign key (role_id) references role|alter table if exists role_menu add constraint FKqyvxw2gg2qk0wld3bqfcb58vq foreign key (role_id) references role
1751506032099|5|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role add constraint FKa68196081fvovjhkek5m97n3y foreign key (role_id) references role|alter table if exists user_role add constraint FKa68196081fvovjhkek5m97n3y foreign key (role_id) references role
1751506032195|96|statement|connection 10|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role add constraint FKj345gk1bovqvfame88rcx7yyx foreign key (user_id) references users|alter table if exists user_role add constraint FKj345gk1bovqvfame88rcx7yyx foreign key (user_id) references users
1751506677441|2|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|select version()|select version()
1751507091706|2|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|select version()|select version()
1751507264404|2|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|select version()|select version()
1751507265089|0|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|set client_min_messages = WARNING|set client_min_messages = WARNING
1751507265103|13|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists menu drop constraint if exists FKgeupubdqncc1lpgf2cn4fqwbc|alter table if exists menu drop constraint if exists FKgeupubdqncc1lpgf2cn4fqwbc
1751507265199|96|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu drop constraint if exists FKfg4e2mb2318tph615gh44ll3|alter table if exists role_menu drop constraint if exists FKfg4e2mb2318tph615gh44ll3
1751507265295|96|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu drop constraint if exists FKqyvxw2gg2qk0wld3bqfcb58vq|alter table if exists role_menu drop constraint if exists FKqyvxw2gg2qk0wld3bqfcb58vq
1751507265299|3|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role drop constraint if exists FKa68196081fvovjhkek5m97n3y|alter table if exists user_role drop constraint if exists FKa68196081fvovjhkek5m97n3y
1751507265303|3|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role drop constraint if exists FKj345gk1bovqvfame88rcx7yyx|alter table if exists user_role drop constraint if exists FKj345gk1bovqvfame88rcx7yyx
1751507265488|184|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists common_code cascade|drop table if exists common_code cascade
1751507265500|11|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists consumer_site cascade|drop table if exists consumer_site cascade
1751507265508|7|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists menu cascade|drop table if exists menu cascade
1751507265688|180|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists role cascade|drop table if exists role cascade
1751507265699|10|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists role_menu cascade|drop table if exists role_menu cascade
1751507265798|98|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists user_role cascade|drop table if exists user_role cascade
1751507265975|177|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists users cascade|drop table if exists users cascade
1751507266104|124|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table common_code (cate1 integer, cate2 integer, cate3 integer, code_id integer generated by default as identity, folder_yn varchar(1), use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), code_type varchar(20), code varchar(255), description varchar(255), display_name varchar(255) not null, primary key (code_id))|create table common_code (cate1 integer, cate2 integer, cate3 integer, code_id integer generated by default as identity, folder_yn varchar(1), use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), code_type varchar(20), code varchar(255), description varchar(255), display_name varchar(255) not null, primary key (code_id))
1751507266299|194|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table consumer_site (create_at timestamp(6), update_at timestamp(6), site_id uuid not null, contact varchar(100), site_name varchar(100), address text, primary key (site_id))|create table consumer_site (create_at timestamp(6), update_at timestamp(6), site_id uuid not null, contact varchar(100), site_name varchar(100), address text, primary key (site_id))
1751507266599|299|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table menu (depth integer not null, menu_id integer generated by default as identity, parent_id integer, sort_order integer not null, use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), component varchar(255), menu_code varchar(255) not null unique, menu_name varchar(255) not null, path varchar(255), primary key (menu_id))|create table menu (depth integer not null, menu_id integer generated by default as identity, parent_id integer, sort_order integer not null, use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), component varchar(255), menu_code varchar(255) not null unique, menu_name varchar(255) not null, path varchar(255), primary key (menu_id))
1751507266898|297|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table role (role_id integer generated by default as identity, created_at timestamp(6), updated_at timestamp(6), description varchar(255), role_name varchar(255) not null, primary key (role_id))|create table role (role_id integer generated by default as identity, created_at timestamp(6), updated_at timestamp(6), description varchar(255), role_name varchar(255) not null, primary key (role_id))
1751507266998|100|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table role_menu (access_yn integer, menu_id integer not null, role_id integer not null, created_at timestamp(6), updated_at timestamp(6), primary key (menu_id, role_id))|create table role_menu (access_yn integer, menu_id integer not null, role_id integer not null, created_at timestamp(6), updated_at timestamp(6), primary key (menu_id, role_id))
1751507267197|199|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table user_role (role_id integer not null, created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, primary key (role_id, user_id))|create table user_role (role_id integer not null, created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, primary key (role_id, user_id))
1751507267595|398|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table users (created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, del_yn varchar(255), password varchar(255) not null, user_name varchar(255) not null unique, primary key (user_id))|create table users (created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, del_yn varchar(255), password varchar(255) not null, user_name varchar(255) not null unique, primary key (user_id))
1751507267699|103|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists menu add constraint FKgeupubdqncc1lpgf2cn4fqwbc foreign key (parent_id) references menu|alter table if exists menu add constraint FKgeupubdqncc1lpgf2cn4fqwbc foreign key (parent_id) references menu
1751507267797|97|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu add constraint FKfg4e2mb2318tph615gh44ll3 foreign key (menu_id) references menu|alter table if exists role_menu add constraint FKfg4e2mb2318tph615gh44ll3 foreign key (menu_id) references menu
1751507267897|100|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu add constraint FKqyvxw2gg2qk0wld3bqfcb58vq foreign key (role_id) references role|alter table if exists role_menu add constraint FKqyvxw2gg2qk0wld3bqfcb58vq foreign key (role_id) references role
1751507268087|190|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role add constraint FKa68196081fvovjhkek5m97n3y foreign key (role_id) references role|alter table if exists user_role add constraint FKa68196081fvovjhkek5m97n3y foreign key (role_id) references role
1751507268101|13|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role add constraint FKj345gk1bovqvfame88rcx7yyx foreign key (user_id) references users|alter table if exists user_role add constraint FKj345gk1bovqvfame88rcx7yyx foreign key (user_id) references users
1751507383518|2|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|select version()|select version()
1751507384192|0|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|set client_min_messages = WARNING|set client_min_messages = WARNING
1751507384207|15|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists menu drop constraint if exists FKgeupubdqncc1lpgf2cn4fqwbc|alter table if exists menu drop constraint if exists FKgeupubdqncc1lpgf2cn4fqwbc
1751507384296|88|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu drop constraint if exists FKfg4e2mb2318tph615gh44ll3|alter table if exists role_menu drop constraint if exists FKfg4e2mb2318tph615gh44ll3
1751507384300|3|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu drop constraint if exists FKqyvxw2gg2qk0wld3bqfcb58vq|alter table if exists role_menu drop constraint if exists FKqyvxw2gg2qk0wld3bqfcb58vq
1751507384398|97|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role drop constraint if exists FKa68196081fvovjhkek5m97n3y|alter table if exists user_role drop constraint if exists FKa68196081fvovjhkek5m97n3y
1751507384495|96|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role drop constraint if exists FKj345gk1bovqvfame88rcx7yyx|alter table if exists user_role drop constraint if exists FKj345gk1bovqvfame88rcx7yyx
1751507384590|94|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists common_code cascade|drop table if exists common_code cascade
1751507384600|10|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists consumer_site cascade|drop table if exists consumer_site cascade
1751507384699|98|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists menu cascade|drop table if exists menu cascade
1751507384797|97|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists role cascade|drop table if exists role cascade
1751507384887|90|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists role_menu cascade|drop table if exists role_menu cascade
1751507384897|9|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists user_role cascade|drop table if exists user_role cascade
1751507384989|91|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists users cascade|drop table if exists users cascade
1751507385395|402|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table common_code (cate1 integer, cate2 integer, cate3 integer, code_id integer generated by default as identity, folder_yn varchar(1), use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), code_type varchar(20), code varchar(255), description varchar(255), display_name varchar(255) not null, primary key (code_id))|create table common_code (cate1 integer, cate2 integer, cate3 integer, code_id integer generated by default as identity, folder_yn varchar(1), use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), code_type varchar(20), code varchar(255), description varchar(255), display_name varchar(255) not null, primary key (code_id))
1751507385403|8|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table consumer_site (create_at timestamp(6), update_at timestamp(6), site_id uuid not null, contact varchar(100), site_name varchar(100), address text, primary key (site_id))|create table consumer_site (create_at timestamp(6), update_at timestamp(6), site_id uuid not null, contact varchar(100), site_name varchar(100), address text, primary key (site_id))
1751507385498|94|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table menu (depth integer not null, menu_id integer generated by default as identity, parent_id integer, sort_order integer not null, use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), component varchar(255), menu_code varchar(255) not null unique, menu_name varchar(255) not null, path varchar(255), primary key (menu_id))|create table menu (depth integer not null, menu_id integer generated by default as identity, parent_id integer, sort_order integer not null, use_yn varchar(1), created_at timestamp(6), updated_at timestamp(6), component varchar(255), menu_code varchar(255) not null unique, menu_name varchar(255) not null, path varchar(255), primary key (menu_id))
1751507385687|188|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table role (role_id integer generated by default as identity, created_at timestamp(6), updated_at timestamp(6), description varchar(255), role_name varchar(255) not null, primary key (role_id))|create table role (role_id integer generated by default as identity, created_at timestamp(6), updated_at timestamp(6), description varchar(255), role_name varchar(255) not null, primary key (role_id))
1751507385695|8|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table role_menu (access_yn integer, menu_id integer not null, role_id integer not null, created_at timestamp(6), updated_at timestamp(6), primary key (menu_id, role_id))|create table role_menu (access_yn integer, menu_id integer not null, role_id integer not null, created_at timestamp(6), updated_at timestamp(6), primary key (menu_id, role_id))
1751507385802|106|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table user_role (role_id integer not null, created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, primary key (role_id, user_id))|create table user_role (role_id integer not null, created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, primary key (role_id, user_id))
1751507385821|17|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|create table users (created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, del_yn varchar(255), password varchar(255) not null, user_name varchar(255) not null unique, primary key (user_id))|create table users (created_at timestamp(6), updated_at timestamp(6), user_id uuid not null, del_yn varchar(255), password varchar(255) not null, user_name varchar(255) not null unique, primary key (user_id))
1751507385898|75|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists menu add constraint FKgeupubdqncc1lpgf2cn4fqwbc foreign key (parent_id) references menu|alter table if exists menu add constraint FKgeupubdqncc1lpgf2cn4fqwbc foreign key (parent_id) references menu
1751507385905|7|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu add constraint FKfg4e2mb2318tph615gh44ll3 foreign key (menu_id) references menu|alter table if exists role_menu add constraint FKfg4e2mb2318tph615gh44ll3 foreign key (menu_id) references menu
1751507385911|5|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu add constraint FKqyvxw2gg2qk0wld3bqfcb58vq foreign key (role_id) references role|alter table if exists role_menu add constraint FKqyvxw2gg2qk0wld3bqfcb58vq foreign key (role_id) references role
1751507385994|83|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role add constraint FKa68196081fvovjhkek5m97n3y foreign key (role_id) references role|alter table if exists user_role add constraint FKa68196081fvovjhkek5m97n3y foreign key (role_id) references role
1751507386002|7|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role add constraint FKj345gk1bovqvfame88rcx7yyx foreign key (user_id) references users|alter table if exists user_role add constraint FKj345gk1bovqvfame88rcx7yyx foreign key (user_id) references users
1751507448105|2|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|select version()|select version()
1751507448791|0|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|set client_min_messages = WARNING|set client_min_messages = WARNING
1751507448802|10|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists menu drop constraint if exists FKgeupubdqncc1lpgf2cn4fqwbc|alter table if exists menu drop constraint if exists FKgeupubdqncc1lpgf2cn4fqwbc
1751507448813|10|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu drop constraint if exists FKfg4e2mb2318tph615gh44ll3|alter table if exists role_menu drop constraint if exists FKfg4e2mb2318tph615gh44ll3
1751507448818|4|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists role_menu drop constraint if exists FKqyvxw2gg2qk0wld3bqfcb58vq|alter table if exists role_menu drop constraint if exists FKqyvxw2gg2qk0wld3bqfcb58vq
1751507448823|4|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role drop constraint if exists FKa68196081fvovjhkek5m97n3y|alter table if exists user_role drop constraint if exists FKa68196081fvovjhkek5m97n3y
1751507448886|63|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|alter table if exists user_role drop constraint if exists FKj345gk1bovqvfame88rcx7yyx|alter table if exists user_role drop constraint if exists FKj345gk1bovqvfame88rcx7yyx
1751507448989|101|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists common_code cascade|drop table if exists common_code cascade
1751507449002|12|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists consumer_site cascade|drop table if exists consumer_site cascade
1751507449099|97|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists menu cascade|drop table if exists menu cascade
1751507449187|87|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists role cascade|drop table if exists role cascade
1751507449286|99|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists role_menu cascade|drop table if exists role_menu cascade
1751507449298|11|statement|connection 0|url jdbc:p6spy:postgresql://192.168.0.156:31457/chungju|drop table if exists user_role cascade|drop table if exists user_role cascade
